DATE,YEAR,MOIS,SAISON,T2M,PRECTOTCORR
2016-09-20,2016,9,Automne,20.1,0.0
2016-09-21,2016,9,Automne,20.93,0.0
2016-09-22,2016,9,Automne,20.67,0.0
2016-09-23,2016,9,Automne,21.44,0.0
2016-09-24,2016,9,Automne,22.21,0.0
2016-09-25,2016,9,Automne,22.51,0.0
2016-09-26,2016,9,Automne,22.99,0.0
2016-09-27,2016,9,Automne,21.33,0.0
2016-09-28,2016,9,Automne,20.26,0.0
2016-09-29,2016,9,Automne,16.11,6.5
2016-09-30,2016,9,Automne,17.29,0.33
2016-10-01,2016,10,Automne,18.74,0.0
2016-10-02,2016,10,Automne,19.31,0.0
2016-10-03,2016,10,Automne,19.3,0.0
2016-10-04,2016,10,Automne,20.49,0.09
2016-10-05,2016,10,Automne,19.82,1.22
2016-10-06,2016,10,Automne,18.73,1.16
2016-10-07,2016,10,Automne,18.94,2.4
2016-10-08,2016,10,Automne,19.04,1.49
2016-10-09,2016,10,Automne,18.65,0.0
2016-10-10,2016,10,Automne,18.51,0.0
2016-10-11,2016,10,Automne,17.65,0.0
2016-10-12,2016,10,Automne,16.8,0.45
2016-10-13,2016,10,Automne,13.28,4.05
2016-10-14,2016,10,Automne,14.27,1.08
2016-10-15,2016,10,Automne,15.18,0.0
2016-10-16,2016,10,Automne,16.48,0.0
2016-10-17,2016,10,Automne,18.71,0.18
2016-10-18,2016,10,Automne,16.18,0.07
2016-10-19,2016,10,Automne,17.35,0.01
2016-10-20,2016,10,Automne,17.36,0.02
2016-10-21,2016,10,Automne,18.56,0.0
2016-10-22,2016,10,Automne,16.7,0.0
2016-10-23,2016,10,Automne,15.8,0.01
2016-10-24,2016,10,Automne,15.39,0.2
2016-10-25,2016,10,Automne,12.78,5.17
2016-10-26,2016,10,Automne,13.91,1.5
2016-10-27,2016,10,Automne,16.54,0.0
2016-10-28,2016,10,Automne,16.93,0.0
2016-10-29,2016,10,Automne,17.9,0.02
2016-10-30,2016,10,Automne,16.73,0.02
2016-10-31,2016,10,Automne,17.12,0.01
2016-11-01,2016,11,Automne,15.35,0.48
2016-11-02,2016,11,Automne,15.29,0.23
2016-11-03,2016,11,Automne,14.91,0.29
2016-11-04,2016,11,Automne,13.4,0.8
2016-11-05,2016,11,Automne,12.3,0.58
2016-11-06,2016,11,Automne,11.29,8.24
2016-11-07,2016,11,Automne,9.08,3.57
2016-11-08,2016,11,Automne,8.57,0.07
2016-11-09,2016,11,Automne,9.18,0.0
2016-11-10,2016,11,Automne,10.62,0.0
2016-11-11,2016,11,Automne,10.56,0.0
2016-11-12,2016,11,Automne,11.25,0.0
2016-11-13,2016,11,Automne,8.77,0.0
2016-11-14,2016,11,Automne,9.6,0.0
2016-11-15,2016,11,Automne,11.07,0.0
2016-11-16,2016,11,Automne,9.6,0.0
2016-11-17,2016,11,Automne,10.38,0.0
2016-11-18,2016,11,Automne,10.04,0.0
2016-11-19,2016,11,Automne,9.98,0.03
2016-11-20,2016,11,Automne,10.62,0.0
2016-11-21,2016,11,Automne,10.98,2.4
2016-11-22,2016,11,Automne,8.38,6.49
2016-11-23,2016,11,Automne,3.94,5.51
2016-11-24,2016,11,Automne,4.23,1.4
2016-11-25,2016,11,Automne,5.82,0.05
2016-11-26,2016,11,Automne,6.03,4.67
2016-11-27,2016,11,Automne,6.56,3.81
2016-11-28,2016,11,Automne,7.12,0.75
2016-11-29,2016,11,Automne,6.42,0.0
2016-11-30,2016,11,Automne,6.8,1.45
2016-12-01,2016,12,Hiver,8.11,0.04
2016-12-02,2016,12,Hiver,6.48,6.08
2016-12-03,2016,12,Hiver,8.7,2.9
2016-12-04,2016,12,Hiver,9.23,3.86
2016-12-05,2016,12,Hiver,8.43,2.22
2016-12-06,2016,12,Hiver,9.57,0.2
2016-12-07,2016,12,Hiver,10.19,0.0
2016-12-08,2016,12,Hiver,8.97,0.04
2016-12-09,2016,12,Hiver,7.88,0.35
2016-12-10,2016,12,Hiver,7.49,0.06
2016-12-11,2016,12,Hiver,7.31,2.43
2016-12-12,2016,12,Hiver,7.63,0.0
2016-12-13,2016,12,Hiver,7.63,0.0
2016-12-14,2016,12,Hiver,6.42,0.03
2016-12-15,2016,12,Hiver,5.64,1.18
2016-12-16,2016,12,Hiver,3.92,5.2
2016-12-17,2016,12,Hiver,1.88,6.49
2016-12-18,2016,12,Hiver,0.14,6.27
2016-12-19,2016,12,Hiver,1.33,1.57
2016-12-20,2016,12,Hiver,4.06,0.58
2016-12-21,2016,12,Hiver,5.23,0.0
2016-12-22,2016,12,Hiver,5.6,0.0
2016-12-23,2016,12,Hiver,5.47,0.0
2016-12-24,2016,12,Hiver,3.85,0.1
2016-12-25,2016,12,Hiver,3.3,0.11
2016-12-26,2016,12,Hiver,2.86,0.02
2016-12-27,2016,12,Hiver,4.44,0.0
2016-12-28,2016,12,Hiver,4.64,0.0
2016-12-29,2016,12,Hiver,4.12,0.0
2016-12-30,2016,12,Hiver,3.98,0.0
2016-12-31,2016,12,Hiver,4.33,0.0
2017-01-01,2017,1,Hiver,4.7,0.0
2017-01-02,2017,1,Hiver,2.17,0.0
2017-01-03,2017,1,Hiver,4.74,0.0
2017-01-04,2017,1,Hiver,6.93,0.0
2017-01-05,2017,1,Hiver,7.16,0.0
2017-01-06,2017,1,Hiver,6.84,0.0
2017-01-07,2017,1,Hiver,6.11,0.0
2017-01-08,2017,1,Hiver,5.52,0.0
2017-01-09,2017,1,Hiver,6.17,0.0
2017-01-10,2017,1,Hiver,5.68,0.0
2017-01-11,2017,1,Hiver,7.2,0.0
2017-01-12,2017,1,Hiver,6.38,0.0
2017-01-13,2017,1,Hiver,6.88,0.0
2017-01-14,2017,1,Hiver,7.48,0.0
2017-01-15,2017,1,Hiver,4.71,0.0
2017-01-16,2017,1,Hiver,4.67,0.01
2017-01-17,2017,1,Hiver,4.79,0.0
2017-01-18,2017,1,Hiver,3.77,0.02
2017-01-19,2017,1,Hiver,1.54,1.91
2017-01-20,2017,1,Hiver,-0.26,0.3
2017-01-21,2017,1,Hiver,-0.23,1.02
2017-01-22,2017,1,Hiver,1.25,0.06
2017-01-23,2017,1,Hiver,1.05,0.69
2017-01-24,2017,1,Hiver,2.36,0.0
2017-01-25,2017,1,Hiver,3.73,0.0
2017-01-26,2017,1,Hiver,4.12,0.0
2017-01-27,2017,1,Hiver,5.04,1.03
2017-01-28,2017,1,Hiver,8.69,0.0
2017-01-29,2017,1,Hiver,9.11,0.0
2017-01-30,2017,1,Hiver,9.4,0.0
2017-01-31,2017,1,Hiver,7.32,0.04
2017-02-01,2017,2,Hiver,6.93,1.08
2017-02-02,2017,2,Hiver,7.36,0.0
2017-02-03,2017,2,Hiver,8.53,0.0
2017-02-04,2017,2,Hiver,8.29,0.0
2017-02-05,2017,2,Hiver,9.7,0.0
2017-02-06,2017,2,Hiver,11.17,0.0
2017-02-07,2017,2,Hiver,10.55,0.0
2017-02-08,2017,2,Hiver,9.19,0.0
2017-02-09,2017,2,Hiver,8.69,0.0
2017-02-10,2017,2,Hiver,7.5,0.76
2017-02-11,2017,2,Hiver,5.18,13.09
2017-02-12,2017,2,Hiver,7.4,14.29
2017-02-13,2017,2,Hiver,6.3,0.4
2017-02-14,2017,2,Hiver,7.34,0.0
2017-02-15,2017,2,Hiver,8.15,0.0
2017-02-16,2017,2,Hiver,8.16,0.0
2017-02-17,2017,2,Hiver,9.66,0.0
2017-02-18,2017,2,Hiver,9.15,0.12
2017-02-19,2017,2,Hiver,8.22,1.37
2017-02-20,2017,2,Hiver,6.4,0.6
2017-02-21,2017,2,Hiver,5.2,0.26
2017-02-22,2017,2,Hiver,5.43,5.35
2017-02-23,2017,2,Hiver,6.22,1.06
2017-02-24,2017,2,Hiver,7.18,1.04
2017-02-25,2017,2,Hiver,8.86,0.0
2017-02-26,2017,2,Hiver,10.66,0.0
2017-02-27,2017,2,Hiver,11.47,0.0
2017-02-28,2017,2,Hiver,11.67,0.0
2017-03-01,2017,3,Printemps,11.99,0.0
2017-03-02,2017,3,Printemps,13.42,0.0
2017-03-03,2017,3,Printemps,10.74,0.05
2017-03-04,2017,3,Printemps,8.17,0.05
2017-03-05,2017,3,Printemps,12.25,0.01
2017-03-06,2017,3,Printemps,14.67,0.0
2017-03-07,2017,3,Printemps,16.04,0.0
2017-03-08,2017,3,Printemps,16.41,0.0
2017-03-09,2017,3,Printemps,15.7,0.0
2017-03-10,2017,3,Printemps,15.89,0.0
2017-03-11,2017,3,Printemps,15.16,0.0
2017-03-12,2017,3,Printemps,14.46,0.0
2017-03-13,2017,3,Printemps,9.0,0.18
2017-03-14,2017,3,Printemps,7.89,0.03
2017-03-15,2017,3,Printemps,9.91,0.09
2017-03-16,2017,3,Printemps,10.52,0.01
2017-03-17,2017,3,Printemps,7.59,0.49
2017-03-18,2017,3,Printemps,7.92,4.28
2017-03-19,2017,3,Printemps,7.69,4.46
2017-03-20,2017,3,Printemps,9.01,0.26
2017-03-21,2017,3,Printemps,11.05,0.0
2017-03-22,2017,3,Printemps,11.5,0.02
2017-03-23,2017,3,Printemps,6.95,0.67
2017-03-24,2017,3,Printemps,4.59,0.32
2017-03-25,2017,3,Printemps,7.68,0.0
2017-03-26,2017,3,Printemps,9.57,0.0
2017-03-27,2017,3,Printemps,10.38,0.0
2017-03-28,2017,3,Printemps,12.52,0.0
2017-03-29,2017,3,Printemps,13.81,0.0
2017-03-30,2017,3,Printemps,14.76,0.0
2017-03-31,2017,3,Printemps,16.67,0.0
2017-04-01,2017,4,Printemps,16.4,0.0
2017-04-02,2017,4,Printemps,16.84,0.0
2017-04-03,2017,4,Printemps,17.7,0.0
2017-04-04,2017,4,Printemps,17.44,0.0
2017-04-05,2017,4,Printemps,17.57,0.0
2017-04-06,2017,4,Printemps,18.15,0.0
2017-04-07,2017,4,Printemps,16.89,0.0
2017-04-08,2017,4,Printemps,15.66,0.0
2017-04-09,2017,4,Printemps,16.24,0.0
2017-04-10,2017,4,Printemps,15.33,0.0
2017-04-11,2017,4,Printemps,17.35,0.0
2017-04-12,2017,4,Printemps,16.49,0.75
2017-04-13,2017,4,Printemps,17.5,0.13
2017-04-14,2017,4,Printemps,19.16,0.0
2017-04-15,2017,4,Printemps,18.95,0.0
2017-04-16,2017,4,Printemps,19.94,0.0
2017-04-17,2017,4,Printemps,20.22,0.0
2017-04-18,2017,4,Printemps,21.52,0.0
2017-04-19,2017,4,Printemps,21.96,0.02
2017-04-20,2017,4,Printemps,20.21,0.01
2017-04-21,2017,4,Printemps,18.05,0.02
2017-04-22,2017,4,Printemps,15.42,0.01
2017-04-23,2017,4,Printemps,15.49,1.04
2017-04-24,2017,4,Printemps,16.94,0.25
2017-04-25,2017,4,Printemps,17.64,0.0
2017-04-26,2017,4,Printemps,18.17,0.0
2017-04-27,2017,4,Printemps,17.31,0.01
2017-04-28,2017,4,Printemps,16.01,3.16
2017-04-29,2017,4,Printemps,15.32,1.48
2017-04-30,2017,4,Printemps,15.73,0.03
2017-05-01,2017,5,Printemps,18.41,0.0
2017-05-02,2017,5,Printemps,19.65,0.01
2017-05-03,2017,5,Printemps,19.87,0.0
2017-05-04,2017,5,Printemps,19.92,0.0
2017-05-05,2017,5,Printemps,19.38,0.0
2017-05-06,2017,5,Printemps,19.26,0.0
2017-05-07,2017,5,Printemps,21.4,0.0
2017-05-08,2017,5,Printemps,22.48,0.0
2017-05-09,2017,5,Printemps,21.66,0.24
2017-05-10,2017,5,Printemps,19.39,0.0
2017-05-11,2017,5,Printemps,17.68,0.35
2017-05-12,2017,5,Printemps,16.88,0.43
2017-05-13,2017,5,Printemps,17.18,0.06
2017-05-14,2017,5,Printemps,21.07,0.0
2017-05-15,2017,5,Printemps,23.24,0.0
2017-05-16,2017,5,Printemps,24.58,0.0
2017-05-17,2017,5,Printemps,24.57,0.0
2017-05-18,2017,5,Printemps,24.42,0.0
2017-05-19,2017,5,Printemps,23.62,0.0
2017-05-20,2017,5,Printemps,24.74,0.0
2017-05-21,2017,5,Printemps,25.85,0.0
2017-05-22,2017,5,Printemps,25.28,1.25
2017-05-23,2017,5,Printemps,23.31,0.01
2017-05-24,2017,5,Printemps,22.35,0.0
2017-05-25,2017,5,Printemps,22.15,0.0
2017-05-26,2017,5,Printemps,23.02,0.06
2017-05-27,2017,5,Printemps,23.82,0.09
2017-05-28,2017,5,Printemps,23.42,0.01
2017-05-29,2017,5,Printemps,20.31,0.02
2017-05-30,2017,5,Printemps,21.74,0.17
2017-05-31,2017,5,Printemps,23.52,0.0
2017-06-01,2017,6,Été,23.78,0.13
2017-06-02,2017,6,Été,24.08,0.16
2017-06-03,2017,6,Été,22.63,0.49
2017-06-04,2017,6,Été,23.12,0.0
2017-06-05,2017,6,Été,23.45,0.0
2017-06-06,2017,6,Été,24.78,0.0
2017-06-07,2017,6,Été,24.91,0.0
2017-06-08,2017,6,Été,24.73,0.0
2017-06-09,2017,6,Été,25.61,0.0
2017-06-10,2017,6,Été,27.8,0.0
2017-06-11,2017,6,Été,26.68,0.1
2017-06-12,2017,6,Été,27.25,1.31
2017-06-13,2017,6,Été,26.26,0.0
2017-06-14,2017,6,Été,27.03,0.04
2017-06-15,2017,6,Été,25.28,2.15
2017-06-16,2017,6,Été,24.86,3.89
2017-06-17,2017,6,Été,25.09,0.06
2017-06-18,2017,6,Été,26.05,1.88
2017-06-19,2017,6,Été,26.36,0.02
2017-06-20,2017,6,Été,27.5,0.01
2017-06-21,2017,6,Été,27.61,0.01
2017-06-22,2017,6,Été,27.85,0.0
2017-06-23,2017,6,Été,28.9,0.07
2017-06-24,2017,6,Été,28.97,0.01
2017-06-25,2017,6,Été,27.78,0.16
2017-06-26,2017,6,Été,28.85,0.0
2017-06-27,2017,6,Été,28.45,0.09
2017-06-28,2017,6,Été,26.74,0.0
2017-06-29,2017,6,Été,25.79,0.0
2017-06-30,2017,6,Été,24.94,0.0
2017-07-01,2017,7,Été,24.92,0.0
2017-07-02,2017,7,Été,26.59,0.0
2017-07-03,2017,7,Été,27.26,0.0
2017-07-04,2017,7,Été,26.28,0.0
2017-07-05,2017,7,Été,25.89,0.07
2017-07-06,2017,7,Été,26.41,0.0
2017-07-07,2017,7,Été,27.86,0.0
2017-07-08,2017,7,Été,26.66,0.0
2017-07-09,2017,7,Été,26.82,0.0
2017-07-10,2017,7,Été,27.47,0.0
2017-07-11,2017,7,Été,27.77,0.0
2017-07-12,2017,7,Été,27.73,0.0
2017-07-13,2017,7,Été,27.72,0.0
2017-07-14,2017,7,Été,27.61,0.0
2017-07-15,2017,7,Été,29.22,0.0
2017-07-16,2017,7,Été,30.36,0.0
2017-07-17,2017,7,Été,28.98,0.0
2017-07-18,2017,7,Été,28.02,0.0
2017-07-19,2017,7,Été,29.38,0.0
2017-07-20,2017,7,Été,28.71,0.0
2017-07-21,2017,7,Été,27.47,0.0
2017-07-22,2017,7,Été,29.1,0.0
2017-07-23,2017,7,Été,29.88,0.34
2017-07-24,2017,7,Été,27.21,0.14
2017-07-25,2017,7,Été,28.93,0.0
2017-07-26,2017,7,Été,29.48,0.0
2017-07-27,2017,7,Été,29.79,0.0
2017-07-28,2017,7,Été,30.53,0.0
2017-07-29,2017,7,Été,30.02,0.0
2017-07-30,2017,7,Été,29.94,0.0
2017-07-31,2017,7,Été,29.59,0.07
2017-08-01,2017,8,Été,28.7,0.0
2017-08-02,2017,8,Été,29.5,0.0
2017-08-03,2017,8,Été,29.42,0.05
2017-08-04,2017,8,Été,29.59,0.02
2017-08-05,2017,8,Été,29.65,0.35
2017-08-06,2017,8,Été,29.48,0.04
2017-08-07,2017,8,Été,28.73,0.03
2017-08-08,2017,8,Été,29.57,0.0
2017-08-09,2017,8,Été,29.33,0.0
2017-08-10,2017,8,Été,29.05,0.0
2017-08-11,2017,8,Été,29.19,0.0
2017-08-12,2017,8,Été,26.97,0.0
2017-08-13,2017,8,Été,28.2,0.02
2017-08-14,2017,8,Été,27.0,0.0
2017-08-15,2017,8,Été,27.55,0.0
2017-08-16,2017,8,Été,29.31,0.0
2017-08-17,2017,8,Été,29.99,0.0
2017-08-18,2017,8,Été,29.92,0.0
2017-08-19,2017,8,Été,29.34,0.34
2017-08-20,2017,8,Été,28.96,0.63
2017-08-21,2017,8,Été,28.37,0.25
2017-08-22,2017,8,Été,27.19,1.56
2017-08-23,2017,8,Été,27.48,1.65
2017-08-24,2017,8,Été,27.13,0.39
2017-08-25,2017,8,Été,26.11,0.35
2017-08-26,2017,8,Été,25.61,0.56
2017-08-27,2017,8,Été,25.68,0.82
2017-08-28,2017,8,Été,24.69,0.16
2017-08-29,2017,8,Été,22.52,0.03
2017-08-30,2017,8,Été,20.88,0.06
2017-08-31,2017,8,Été,23.76,0.0
2017-09-01,2017,9,Automne,24.19,0.0
2017-09-02,2017,9,Automne,25.23,0.0
2017-09-03,2017,9,Automne,26.64,0.0
2017-09-04,2017,9,Automne,25.52,0.0
2017-09-05,2017,9,Automne,26.23,0.0
2017-09-06,2017,9,Automne,27.01,0.0
2017-09-07,2017,9,Automne,27.3,0.0
2017-09-08,2017,9,Automne,25.98,0.0
2017-09-09,2017,9,Automne,22.81,0.0
2017-09-10,2017,9,Automne,22.09,0.0
2017-09-11,2017,9,Automne,22.93,0.0
2017-09-12,2017,9,Automne,23.85,0.0
2017-09-13,2017,9,Automne,26.62,0.0
2017-09-14,2017,9,Automne,24.18,0.0
2017-09-15,2017,9,Automne,23.81,0.0
2017-09-16,2017,9,Automne,22.36,0.0
2017-09-17,2017,9,Automne,22.6,0.0
2017-09-18,2017,9,Automne,21.68,0.0
2017-09-19,2017,9,Automne,23.06,0.0
2017-09-20,2017,9,Automne,22.94,0.0
2017-09-21,2017,9,Automne,21.07,0.0
2017-09-22,2017,9,Automne,21.39,0.0
2017-09-23,2017,9,Automne,22.33,0.0
2017-09-24,2017,9,Automne,23.81,0.0
2017-09-25,2017,9,Automne,23.53,0.0
2017-09-26,2017,9,Automne,21.43,3.96
2017-09-27,2017,9,Automne,19.99,0.83
2017-09-28,2017,9,Automne,21.18,0.15
2017-09-29,2017,9,Automne,21.6,0.0
2017-09-30,2017,9,Automne,21.82,0.0
2017-10-01,2017,10,Automne,21.91,0.0
2017-10-02,2017,10,Automne,21.61,0.0
2017-10-03,2017,10,Automne,21.49,0.0
2017-10-04,2017,10,Automne,20.18,2.99
2017-10-05,2017,10,Automne,18.96,0.26
2017-10-06,2017,10,Automne,20.62,0.02
2017-10-07,2017,10,Automne,21.37,0.0
2017-10-08,2017,10,Automne,19.99,3.14
2017-10-09,2017,10,Automne,18.56,3.24
2017-10-10,2017,10,Automne,17.21,0.55
2017-10-11,2017,10,Automne,19.65,0.01
2017-10-12,2017,10,Automne,20.14,1.23
2017-10-13,2017,10,Automne,19.99,0.11
2017-10-14,2017,10,Automne,19.81,0.02
2017-10-15,2017,10,Automne,19.03,0.1
2017-10-16,2017,10,Automne,17.51,0.07
2017-10-17,2017,10,Automne,16.57,1.08
2017-10-18,2017,10,Automne,15.5,0.2
2017-10-19,2017,10,Automne,15.08,0.16
2017-10-20,2017,10,Automne,17.05,0.0
2017-10-21,2017,10,Automne,18.35,0.0
2017-10-22,2017,10,Automne,19.4,0.0
2017-10-23,2017,10,Automne,19.06,0.0
2017-10-24,2017,10,Automne,19.1,0.0
2017-10-25,2017,10,Automne,18.29,0.0
2017-10-26,2017,10,Automne,15.94,0.0
2017-10-27,2017,10,Automne,15.53,0.0
2017-10-28,2017,10,Automne,17.42,0.0
2017-10-29,2017,10,Automne,16.51,0.0
2017-10-30,2017,10,Automne,17.1,0.0
2017-10-31,2017,10,Automne,16.19,0.0
2017-11-01,2017,11,Automne,15.5,0.0
2017-11-02,2017,11,Automne,15.13,0.0
2017-11-03,2017,11,Automne,15.7,0.0
2017-11-04,2017,11,Automne,14.69,0.0
2017-11-05,2017,11,Automne,16.21,0.0
2017-11-06,2017,11,Automne,16.37,0.01
2017-11-07,2017,11,Automne,16.74,0.0
2017-11-08,2017,11,Automne,16.61,0.0
2017-11-09,2017,11,Automne,14.9,0.0
2017-11-10,2017,11,Automne,12.04,0.0
2017-11-11,2017,11,Automne,12.2,0.0
2017-11-12,2017,11,Automne,12.47,0.0
2017-11-13,2017,11,Automne,11.85,0.0
2017-11-14,2017,11,Automne,11.21,0.0
2017-11-15,2017,11,Automne,11.41,0.0
2017-11-16,2017,11,Automne,11.9,0.0
2017-11-17,2017,11,Automne,11.51,0.0
2017-11-18,2017,11,Automne,11.43,0.0
2017-11-19,2017,11,Automne,10.97,0.0
2017-11-20,2017,11,Automne,11.46,0.0
2017-11-21,2017,11,Automne,10.57,0.0
2017-11-22,2017,11,Automne,9.08,0.0
2017-11-23,2017,11,Automne,10.12,0.0
2017-11-24,2017,11,Automne,10.8,0.0
2017-11-25,2017,11,Automne,12.08,0.0
2017-11-26,2017,11,Automne,12.99,0.0
2017-11-27,2017,11,Automne,13.9,0.01
2017-11-28,2017,11,Automne,13.66,0.09
2017-11-29,2017,11,Automne,13.07,0.06
2017-11-30,2017,11,Automne,10.69,8.64
2017-12-01,2017,12,Hiver,6.55,0.06
2017-12-02,2017,12,Hiver,7.17,0.0
2017-12-03,2017,12,Hiver,7.12,0.0
2017-12-04,2017,12,Hiver,4.95,0.0
2017-12-05,2017,12,Hiver,4.98,0.0
2017-12-06,2017,12,Hiver,4.61,0.0
2017-12-07,2017,12,Hiver,5.15,0.0
2017-12-08,2017,12,Hiver,6.2,0.0
2017-12-09,2017,12,Hiver,8.19,0.0
2017-12-10,2017,12,Hiver,9.73,0.0
2017-12-11,2017,12,Hiver,7.3,4.99
2017-12-12,2017,12,Hiver,3.63,1.44
2017-12-13,2017,12,Hiver,5.01,0.34
2017-12-14,2017,12,Hiver,6.9,0.0
2017-12-15,2017,12,Hiver,6.88,0.0
2017-12-16,2017,12,Hiver,8.12,0.6
2017-12-17,2017,12,Hiver,7.46,0.22
2017-12-18,2017,12,Hiver,6.52,0.04
2017-12-19,2017,12,Hiver,6.14,0.0
2017-12-20,2017,12,Hiver,5.39,0.0
2017-12-21,2017,12,Hiver,5.72,0.0
2017-12-22,2017,12,Hiver,5.57,0.0
2017-12-23,2017,12,Hiver,6.13,0.0
2017-12-24,2017,12,Hiver,4.59,0.0
2017-12-25,2017,12,Hiver,4.72,0.0
2017-12-26,2017,12,Hiver,4.55,0.0
2017-12-27,2017,12,Hiver,5.93,0.03
2017-12-28,2017,12,Hiver,8.43,0.08
2017-12-29,2017,12,Hiver,9.84,0.0
2017-12-30,2017,12,Hiver,9.81,0.0
2017-12-31,2017,12,Hiver,11.47,0.0
2018-01-01,2018,1,Hiver,11.4,0.0
2018-01-02,2018,1,Hiver,11.15,0.0
2018-01-03,2018,1,Hiver,10.44,0.0
2018-01-04,2018,1,Hiver,10.46,0.0
2018-01-05,2018,1,Hiver,9.46,0.02
2018-01-06,2018,1,Hiver,2.22,6.53
2018-01-07,2018,1,Hiver,0.25,8.17
2018-01-08,2018,1,Hiver,0.55,1.81
2018-01-09,2018,1,Hiver,3.58,0.26
2018-01-10,2018,1,Hiver,7.03,0.74
2018-01-11,2018,1,Hiver,7.75,0.1
2018-01-12,2018,1,Hiver,8.78,0.0
2018-01-13,2018,1,Hiver,8.56,0.0
2018-01-14,2018,1,Hiver,6.53,0.43
2018-01-15,2018,1,Hiver,3.86,3.16
2018-01-16,2018,1,Hiver,4.6,0.01
2018-01-17,2018,1,Hiver,6.14,0.0
2018-01-18,2018,1,Hiver,4.16,0.04
2018-01-19,2018,1,Hiver,5.03,0.05
2018-01-20,2018,1,Hiver,7.98,0.0
2018-01-21,2018,1,Hiver,9.18,0.0
2018-01-22,2018,1,Hiver,10.21,0.0
2018-01-23,2018,1,Hiver,8.51,0.0
2018-01-24,2018,1,Hiver,8.59,0.0
2018-01-25,2018,1,Hiver,8.19,0.21
2018-01-26,2018,1,Hiver,3.49,0.4
2018-01-27,2018,1,Hiver,1.93,0.04
2018-01-28,2018,1,Hiver,0.49,4.26
2018-01-29,2018,1,Hiver,-1.28,16.6
2018-01-30,2018,1,Hiver,-0.02,0.03
2018-01-31,2018,1,Hiver,1.21,0.08
2018-02-01,2018,2,Hiver,4.19,0.0
2018-02-02,2018,2,Hiver,3.46,1.35
2018-02-03,2018,2,Hiver,3.03,0.04
2018-02-04,2018,2,Hiver,3.61,2.35
2018-02-05,2018,2,Hiver,0.26,5.99
2018-02-06,2018,2,Hiver,-0.12,5.51
2018-02-07,2018,2,Hiver,0.08,1.72
2018-02-08,2018,2,Hiver,0.17,2.93
2018-02-09,2018,2,Hiver,0.56,0.44
2018-02-10,2018,2,Hiver,3.51,0.01
2018-02-11,2018,2,Hiver,6.41,0.0
2018-02-12,2018,2,Hiver,6.92,0.0
2018-02-13,2018,2,Hiver,6.75,0.0
2018-02-14,2018,2,Hiver,8.59,0.0
2018-02-15,2018,2,Hiver,9.02,0.0
2018-02-16,2018,2,Hiver,7.97,0.0
2018-02-17,2018,2,Hiver,8.55,0.0
2018-02-18,2018,2,Hiver,9.41,0.0
2018-02-19,2018,2,Hiver,8.84,0.0
2018-02-20,2018,2,Hiver,8.38,0.02
2018-02-21,2018,2,Hiver,8.28,0.0
2018-02-22,2018,2,Hiver,7.81,0.0
2018-02-23,2018,2,Hiver,7.71,0.0
2018-02-24,2018,2,Hiver,6.61,0.09
2018-02-25,2018,2,Hiver,8.47,0.1
2018-02-26,2018,2,Hiver,7.75,1.77
2018-02-27,2018,2,Hiver,9.27,0.02
2018-02-28,2018,2,Hiver,9.14,0.62
2018-03-01,2018,3,Printemps,9.77,0.55
2018-03-02,2018,3,Printemps,11.01,0.0
2018-03-03,2018,3,Printemps,11.15,2.21
2018-03-04,2018,3,Printemps,8.29,0.55
2018-03-05,2018,3,Printemps,9.64,1.74
2018-03-06,2018,3,Printemps,10.86,4.7
2018-03-07,2018,3,Printemps,12.21,1.85
2018-03-08,2018,3,Printemps,12.89,0.28
2018-03-09,2018,3,Printemps,14.59,0.0
2018-03-10,2018,3,Printemps,13.17,0.04
2018-03-11,2018,3,Printemps,9.5,0.11
2018-03-12,2018,3,Printemps,12.09,0.0
2018-03-13,2018,3,Printemps,12.96,0.0
2018-03-14,2018,3,Printemps,13.6,0.0
2018-03-15,2018,3,Printemps,11.53,2.04
2018-03-16,2018,3,Printemps,5.58,4.17
2018-03-17,2018,3,Printemps,6.56,0.04
2018-03-18,2018,3,Printemps,8.74,0.43
2018-03-19,2018,3,Printemps,9.59,0.0
2018-03-20,2018,3,Printemps,8.02,0.15
2018-03-21,2018,3,Printemps,3.94,0.01
2018-03-22,2018,3,Printemps,5.71,0.0
2018-03-23,2018,3,Printemps,8.91,0.0
2018-03-24,2018,3,Printemps,8.7,0.22
2018-03-25,2018,3,Printemps,10.37,0.03
2018-03-26,2018,3,Printemps,10.98,0.01
2018-03-27,2018,3,Printemps,12.54,0.0
2018-03-28,2018,3,Printemps,14.43,0.0
2018-03-29,2018,3,Printemps,14.82,0.0
2018-03-30,2018,3,Printemps,12.41,0.0
2018-03-31,2018,3,Printemps,12.91,0.0
2018-04-01,2018,4,Printemps,14.85,0.0
2018-04-02,2018,4,Printemps,13.62,0.0
2018-04-03,2018,4,Printemps,14.06,0.0
2018-04-04,2018,4,Printemps,16.16,0.0
2018-04-05,2018,4,Printemps,17.13,0.0
2018-04-06,2018,4,Printemps,16.11,0.08
2018-04-07,2018,4,Printemps,9.41,1.6
2018-04-08,2018,4,Printemps,9.77,0.41
2018-04-09,2018,4,Printemps,9.2,1.43
2018-04-10,2018,4,Printemps,8.44,0.79
2018-04-11,2018,4,Printemps,9.04,1.98
2018-04-12,2018,4,Printemps,10.42,1.34
2018-04-13,2018,4,Printemps,6.36,3.5
2018-04-14,2018,4,Printemps,8.63,1.02
